iter	Passed	Remaining
561	18207	14189
562	18229	14150
563	18255	14112
564	18282	14075
565	18307	14037
566	18329	13997
567	18347	139569568	18422	13954
569	18450	13918
570	18484	13887
571	18513	13852
572	18538	13814
573	18568	13780
574	18598	13746
575	18620	13706
576	18657	13677
577	18681	13639
578	18710	13604
579	18747	13575
580	18771	13537
581	18800	13502
582	18826	13465
583	18856	13432
584	18888	13399
585	18915	13363
586	18945	13329
587	18981	13299
588	19013	13267
589	19045	13235
590	19077	13202
591	19108	13169
592	19134	13132
593	19159	13095
594	19187	13060
595	19212	13023
596	19257	12999
597	19287	12965
598	19318	12932
599	19352	12901
600	19378	12865
601	19401	12826
602	19528	12856
603	19563	12826
604	19585	12787
605	19621	12757
606	19653	12724
607	19691	12695
608	19733	12669
609	19771	12640
610	19799	12605
611	19833	12574
612	19874	12547
613	19906	12514
614	19934	12479
615	19969	12448
616	19992	12410
617	20021	12375
618	20051	12342
619	20086	12311
620	20128	12284
621	20163	12253
622	20192	12219
623	20216	12181
624	20241	12144
625	20265	12107
626	20296	12074
627	20324	12039
628	20366	12012
629	20400	11981
630	20440	11953
631	20461	11914
632	20496	11883
633	20515	11843
634	20553	11813
635	20572	11774
636	20600	11739
637	20634	11707
638	20689	11688
639	20708	11648
640	20743	11617
641	20786	11591
642	20808	11552
643	20840	11520
644	20868	11485
645	20898	11452
646	20918	11413
647	20948	11379
648	20975	11344
649	21001	11308
650	21030	11274
651	21070	11246
652	21100	11212
653	21131	11179
654	21168	11149
655	21194	11113
656	21218	11077
657	21247	11043
658	21280	11011
659	21308	10977
660	21336	10942
661	21371	10911
662	21409	10882
663	21440	10849
664	21466	10814
665	21496	10780
666	21519	10743
667	21565	10718
668	21594	10684
669	21623	10650
670	21646	10613
671	21677	10580
672	21712	10549
673	21736	10513
674	21766	10480
675	21809	10453
676	21845	10422
677	21862	10383
678	21886	10346
679	21917	10314
680	21955	10284
681	21988	10252
682	22031	10225
683	22051	10187
684	22076	10151
685	22098	10114
686	22159	10095
687	22204	10069
688	22232	10035
689	22256	9999
690	22285	9965
691	22328	9937
692	22359	9905
693	22387	9871
694	22414	9836
695	22434	9799
696	22455	9761
697	22494	9732
698	22517	9696
699	22548	9663
700	22575	9629
701	22605	9596
702	22624	9558
703	22647	9522
704	22670	9486
705	22704	9454
706	22734	9421
707	22764	9388
708	22791	9354
709	22813	9318
710	22838	9283
711	22863	9248
712	22901	9218
713	22933	9186
714	22965	9154
715	22997	9121
716	23022	9087
717	23040	9049
718	23064	9013
719	23086	8978
720	23127	8949
721	23150	8913
722	23178	8880
723	23216	8850
724	23246	8817
725	23282	8786
726	23309	8753
727	23336	8719
728	23365	8686
729	23388	8650
730	23422	8619
731	23454	8587
732	23495	8558
733	23532	8528
734	23565	8496
735	23595	8463
736	23623	8430
737	23673	8404
738	23696	8369
739	23729	8337
740	23759	8304
741	23796	8274
742	23831	8243
743	23856	8208
744	23893	8178
745	23924	8145
746	23951	8112
747	23975	8077
748	24016	8048
749	24036	8012
750	24061	7977
751	24081	7941
752	24117	7911
753	24139	7875
754	24163	7841
755	24191	7807
756	24221	7775
757	24250	7742
758	24285	7711
759	24311	7677
760	24345	7645
761	24369	7611
762	24391	7576
763	24422	7544
764	24454	7512
765	24477	7477
766	24506	7444
767	24526	7408
768	24559	7377
769	24590	7345
770	24624	7313
771	24663	7283
772	24687	7249
773	24705	7213
774	24728	7179
775	24750	7144
776	24778	7111
777	24799	7076
778	24821	7041
779	24856	7010
780	24887	6978
781	24915	6945
782	24939	6911
783	24969	6879
784	25005	6848
785	25041	6818
786	25062	6783
787	25090	6750
788	25132	6721
789	25156	6687
790	25186	6654
791	25219	6623
792	25242	6589
793	25274	6557
794	25308	6525
795	25338	6493
796	25366	6460
797	25391	6427
798	25413	6393
799	25433	6358
800	25459	6325
801	25483	6291
802	25522	6261
803	25554	6229
804	25572	6194
805	25606	6163
806	25629	6129
